 2020-04-20 13:39:20,093 - DEBUG - test
 2020-04-20 13:39:20,096 - DEBUG - test
 2020-04-20 13:39:20,099 - DEBUG - test
 2020-04-20 13:40:08,819 - DEBUG - Start factorial(10)
 2020-04-20 13:40:08,819 - DEBUG - i= 1
 2020-04-20 13:40:08,819 - DEBUG - i= 2
 2020-04-20 13:40:08,819 - DEBUG - i= 3
 2020-04-20 13:40:08,819 - DEBUG - i= 4
 2020-04-20 13:40:08,820 - DEBUG - i= 5
 2020-04-20 13:40:08,820 - DEBUG - i= 6
 2020-04-20 13:40:08,820 - DEBUG - i= 7
 2020-04-20 13:40:08,820 - DEBUG - i= 8
 2020-04-20 13:40:08,820 - DEBUG - i= 9
 2020-04-20 13:40:08,820 - DEBUG - i= 10
 2020-04-20 13:40:08,820 - ERROR - End factorial(10)
 2020-04-20 13:40:08,820 - DEBUG - Program end
 2020-04-20 13:40:14,171 - DEBUG - Start factorial(10)
 2020-04-20 13:40:14,171 - DEBUG - i= 1
 2020-04-20 13:40:14,172 - DEBUG - i= 2
 2020-04-20 13:40:14,172 - DEBUG - i= 3
 2020-04-20 13:40:14,172 - DEBUG - i= 4
 2020-04-20 13:40:14,172 - DEBUG - i= 5
 2020-04-20 13:40:14,172 - DEBUG - i= 6
 2020-04-20 13:40:14,172 - DEBUG - i= 7
 2020-04-20 13:40:14,172 - DEBUG - i= 8
 2020-04-20 13:40:14,172 - DEBUG - i= 9
 2020-04-20 13:40:14,172 - DEBUG - i= 10
 2020-04-20 13:40:14,173 - ERROR - End factorial(10)
 2020-04-20 13:40:14,173 - DEBUG - Program end
 2020-04-20 13:41:18,033:  test
 2020-04-20 13:41:18,036:  test
 2020-04-20 13:41:18,038:  test
 2020-04-20 13:41:18,041:  test
 2020-04-20 13:41:18,044:  test
 2020-04-20 13:41:18,046:  test
 2020-04-20 13:41:18,049:  test
 2020-04-20 13:41:18,052:  test
 2020-04-20 13:41:18,054:  test
 2020-04-20 13:41:18,057:  test
 2020-04-20 13:41:18,060:  test
 2020-04-20 13:41:18,063:  test
 2020-04-20 13:41:18,065:  test
 2020-04-20 13:41:18,068:  test
 2020-04-20 13:41:18,071:  test
 2020-04-20 13:41:18,074:  test
 2020-04-20 13:41:18,076:  test
 2020-04-20 13:41:18,079:  test
 2020-04-20 13:41:18,082:  test
 2020-04-20 13:41:18,084:  test
 2020-04-20 13:41:18,087:  test
 2020-04-20 13:41:18,090:  test
 2020-04-20 13:41:18,093:  test
 2020-04-20 13:41:18,095:  test
 2020-04-20 13:41:18,098:  test
 2020-04-20 13:41:18,101:  test
 2020-04-20 13:41:18,103:  test
 2020-04-20 13:41:18,106:  test
 2020-04-20 13:41:18,109:  test
 2020-04-20 13:41:18,112:  test
 2020-04-20 13:41:18,115:  test
 2020-04-20 13:41:18,118:  test
 2020-04-20 13:41:18,121:  test
 2020-04-20 13:41:18,124:  test
 2020-04-20 13:41:18,127:  test
 2020-04-20 13:41:18,130:  test
 2020-04-20 13:41:18,132:  test
 2020-04-20 13:41:18,135:  test
 2020-04-20 13:41:18,138:  test
 2020-04-20 13:41:18,141:  test
 2020-04-20 13:41:18,143:  test
 2020-04-20 13:41:18,147:  test
 2020-04-20 13:41:18,150:  test
 2020-04-20 13:41:18,153:  test
 2020-04-20 13:41:18,156:  test
 2020-04-20 13:41:18,160:  test
 2020-04-20 13:41:18,162:  test
 2020-04-20 13:41:18,165:  test
 2020-04-20 13:41:18,168:  test
 2020-04-20 13:41:18,171:  test
 2020-04-20 13:41:18,173:  test
 2020-04-20 13:41:18,176:  test
 2020-04-20 13:41:18,179:  test
 2020-04-20 13:41:18,182:  test
 2020-04-20 13:41:18,185:  test
 2020-04-20 13:41:18,187:  test
 2020-04-20 13:41:18,191:  test
 2020-04-20 13:41:18,194:  test
 2020-04-20 13:41:18,197:  test
 2020-04-20 13:41:18,200:  test
 2020-04-20 13:41:18,203:  test
 2020-04-20 13:41:18,205:  test
 2020-04-20 13:41:18,208:  test
 2020-04-20 13:41:18,211:  test
 2020-04-20 13:41:18,214:  test
 2020-04-20 13:41:18,216:  test
 2020-04-20 13:41:18,219:  test
 2020-04-20 13:41:18,222:  test
 2020-04-20 13:41:18,224:  test
 2020-04-20 13:41:18,227:  test
 2020-04-20 13:41:18,230:  test
 2020-04-20 13:41:18,233:  test
 2020-04-20 13:41:18,235:  test
 2020-04-20 13:41:18,238:  test
 2020-04-20 13:41:18,241:  test
 2020-04-20 13:41:18,243:  test
 2020-04-20 13:41:18,246:  test
 2020-04-20 13:41:18,249:  test
 2020-04-20 13:41:18,252:  test
 2020-04-20 13:41:18,254:  test
 2020-04-20 13:41:18,257:  test
 2020-04-20 13:41:18,260:  test
 2020-04-20 13:41:18,263:  test
 2020-04-20 13:41:18,265:  test
 2020-04-20 13:41:18,268:  test
 2020-04-20 13:41:18,271:  test
 2020-04-20 13:41:18,274:  test
 2020-04-20 13:41:18,276:  test
 2020-04-20 13:41:18,279:  test
 2020-04-20 13:41:18,282:  test
 2020-04-20 13:41:18,284:  test
 2020-04-20 13:41:18,287:  test
 2020-04-20 13:41:18,290:  test
 2020-04-20 13:41:18,293:  test
 2020-04-20 13:41:18,295:  test
 2020-04-20 13:41:18,298:  test
 2020-04-20 13:41:18,301:  test
 2020-04-20 13:41:18,303:  test
 2020-04-20 13:41:18,306:  test
 2020-04-20 13:41:18,309:  test
